D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_56_834.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_56_834.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_56_834.jpg,-0.25,1,0,4.161424
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_56_904.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_56_904.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_56_904.jpg,-0.1263668,1,0,5.08937
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_56_971.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_56_971.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_56_971.jpg,0,1,0,5.781637
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_041.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_041.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_041.jpg,0,1,0,6.700725
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_112.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_112.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_112.jpg,-0.15,1,0,7.381594
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_185.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_185.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_185.jpg,-0.2036125,1,0,8.274707
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_254.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_254.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_254.jpg,-0.01950105,1,0,8.949346
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_323.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_323.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_323.jpg,0,1,0,9.841881
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_392.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_392.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_392.jpg,-0.05,1,0,10.50807
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_464.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_464.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_464.jpg,-0.04240711,1,0,11.38522
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_536.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_536.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_536.jpg,0,1,0,12.17156
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_607.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_607.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_607.jpg,-0.1,1,0,12.88908
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_679.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_679.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_679.jpg,-0.1675437,1,0,13.82909
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_749.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_749.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_749.jpg,0,1,0,14.26935
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_822.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_822.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_822.jpg,-0.2,1,0,15.0622
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_893.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_893.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_893.jpg,-0.3365191,1,0,15.96282
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_57_962.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_57_962.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_57_962.jpg,-0.08416,1,0,16.79517
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_032.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_032.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_032.jpg,0,1,0,17.19126
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_104.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_104.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_104.jpg,-0.1,1,0,18.03528
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_171.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_171.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_171.jpg,-0.25,1,0,18.80999
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_242.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_242.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_242.jpg,-0.1541167,1,0,19.59141
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_312.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_312.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_312.jpg,0,1,0,20.08117
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_384.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_384.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_384.jpg,-0.15,1,0,20.89847
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_451.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_451.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_451.jpg,-0.06060562,1,0,21.56431
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_522.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_522.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_522.jpg,-0.1,1,0,22.34351
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_590.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_590.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_590.jpg,-0.25,1,0,22.88937
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_659.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_659.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_659.jpg,-0.205312,1,0,23.64133
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_725.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_725.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_725.jpg,-0.1305547,1,0,24.23038
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_800.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_800.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_800.jpg,-0.2779675,1,0,24.98161
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_869.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_869.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_869.jpg,-0.2007224,1,0,25.55452
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_58_937.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_58_937.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_58_937.jpg,-0.4007225,1,0,26.27427
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_008.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_008.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_008.jpg,-0.341587,1,0,26.79833
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_078.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_078.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_078.jpg,-0.3156528,1,0,27.54885
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_149.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_149.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_149.jpg,-0.4656528,1,0,28.06692
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_222.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_222.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_222.jpg,-0.3119952,1,0,28.77093
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_289.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_289.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_289.jpg,-0.3548693,1,0,29.32642
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_363.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_363.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_363.jpg,-0.2481292,1,0,30.05254
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_437.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_437.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_437.jpg,-0.026189,1,0,30.18767
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_511.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_511.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_511.jpg,0,1,0,30.1889
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_585.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_585.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_585.jpg,0,1,0,30.18929
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_658.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_658.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_658.jpg,0,1,0,30.19025
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_734.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_734.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_734.jpg,0,1,0,30.19054
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_806.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_806.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_806.jpg,0,1,0,30.19023
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_879.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_879.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_879.jpg,-0.05,1,0,30.18974
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_02_59_949.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_02_59_949.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_02_59_949.jpg,-0.2,1,0,30.1802
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_03_00_023.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_03_00_023.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_03_00_023.jpg,-0.1757677,1,0,30.18812
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_03_00_092.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_03_00_092.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_03_00_092.jpg,0,1,0,30.18925
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_03_00_164.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_03_00_164.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_03_00_164.jpg,0,1,0,30.18995
D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\center_2017_07_27_10_03_00_235.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\left_2017_07_27_10_03_00_235.jpg,D:\Google Drive\Self_driving car\car_term1\CNN\CarND-Behavioral-Cloning-P3\IMG\right_2017_07_27_10_03_00_235.jpg,0,1,0,30.19021
